,nobs,mean,skew,kurtosis,median,mode,std,low,peak,q25,q75,iqr,user_name,sample_date,age_range,pronunciation,gender
3791,42,125.83333333333333,0.34934866730599384,-1.371789813154723,115.0,115.0,86.96548758988264,25.0,275.0,36.25,223.75,187.5,colins5286,20101118,Adult,British,Male
3792,188,105.07978723404256,-0.08934009890537888,-0.39499855828439223,120.0,120.0,50.37486092011261,25.0,260.0,45.0,136.25,91.25,compmaster,20120512,Adult,American,Male
3793,65,213.95146412382422,-1.4532217285377382,1.3578983851149022,235.00000000000003,245.0,47.957645129909984,66.11570247933885,270.0,186.04651162790697,245.0,58.953488372093034,corno1979,10102006,Unknown,American,Male
3794,234,194.78391028875262,-0.6307617602061225,-0.6308262788191232,210.0,245.0,53.511300905225745,25.0,270.0,141.25,240.0,98.75,corno1979,10102006,Unknown,American,Male
3795,568,137.05846137386266,0.7371949015514736,0.19218758381304069,120.0,120.0,53.435573660833654,25.0,270.0,110.0,150.0,40.0,corno1979,20070615,Unknown,American,Male
3796,89,131.68539325842696,1.2275699734847743,0.6759206935131186,115.0,100.0,48.551743625898865,40.0,265.0,100.0,145.0,45.0,corno1979,20080308,Adult,American,Male
3797,73,148.4931506849315,0.4763430009050053,-0.7890553512929515,130.0,95.0,63.1463018120534,25.0,275.0,100.0,205.00000000000003,105.00000000000003,corno1979,20080317,Adult,American,Male
3798,77,139.3290043290043,0.5974103752744538,-0.3486073644475871,125.0,105.0,60.81117116335023,25.0,275.0,100.0,160.0,60.0,corno1979,20080317,Adult,American,Male
3799,72,147.70833333333334,0.4130736928808052,-0.40852816315614593,132.5,105.0,55.950979909004076,25.0,275.0,105.0,185.0,80.0,corno1979,20080317,Adult,American,Male
3800,88,133.97727272727272,0.38189678840329533,-0.11234894246251503,125.0,120.0,55.44837428404733,25.0,255.0,105.0,152.5,47.5,corno1979,20080317,Adult,American,Male
3801,94,119.36170212765957,0.9544237232840745,1.8538687615227962,115.0,95.0,40.30623494977131,25.0,250.0,95.0,135.0,40.0,corno1979,20080520,Adult,American,Male
3802,121,139.3388429752066,0.7217147016367557,0.034131797691105525,125.0,130.0,50.10296072131326,25.0,275.0,110.0,150.0,40.0,corno1979,20080520,Adult,American,Male
3803,93,125.3225806451613,0.85702407371429,2.1102326027796314,120.0,115.0,41.69014253679304,25.0,260.0,100.0,145.0,45.0,corno1979,20080520,Adult,American,Male
3804,105,128.38095238095238,0.915108745382561,0.35941500589619624,115.0,90.0,51.830746703620584,25.0,265.0,90.0,145.0,55.0,corno1979,20080520,Adult,American,Male
3805,80,114.95833333333333,1.8388318726130708,6.305105331002553,105.0,95.0,33.94130452380666,25.0,270.0,95.0,130.0,35.0,corno1979,20080520,Adult,American,Male
3806,79,99.30379746835443,0.2657756383174934,-0.06928447647172575,100.0,25.0,51.54409552070526,25.0,245.0,40.0,132.5,92.5,corno1979,20081220,Adult,American,Male
3807,79,92.0886075949367,0.14741832824920356,-0.4463424793343309,100.0,25.0,47.06316516961781,25.0,230.0,40.0,125.0,85.0,corno1979,20081220,Adult,American,Male
3808,87,127.96934865900384,1.1532628392639115,0.4445873204326105,110.0,95.0,49.949799375829215,30.0,255.0,95.0,135.0,40.0,corno1979,20081220,Adult,American,Male
3809,77,105.12987012987013,0.6493290758519448,1.774349731913114,110.0,110.0,49.155029244047185,25.0,260.0,90.0,125.0,35.0,corno1979,20081220,Adult,American,Male
3810,70,103.16666666666667,0.4646391487446358,1.5988726810557745,105.0,95.0,45.932274160156815,25.0,255.0,86.25,128.75,42.5,corno1979,20081220,Adult,American,Male
3811,85,115.52941176470588,0.6134844237283572,0.7656550917767175,115.0,120.0,54.21646987342806,25.0,265.0,95.0,130.0,35.0,corno1979,20081220,Adult,American,Male
3812,78,111.92307692307692,0.5598790865191593,0.7689399229467591,110.0,115.0,52.94064630846686,25.0,265.0,90.0,130.0,40.0,corno1979,20081220,Adult,American,Male
3813,87,118.98467432950193,0.6386236166010961,1.740134528743682,115.0,110.0,44.84068315734966,25.0,270.0,100.0,140.0,40.0,corno1979,20081220,Adult,American,Male
3814,103,118.39805825242719,0.5036842788078689,0.7261327344433579,115.0,25.0,54.71556456748257,25.0,265.0,95.0,142.5,47.5,corno1979,20081220,Adult,American,Male
3815,72,127.38425925925928,0.976657996080449,7.422263921910533,125.0,125.0,30.263536901844898,30.0,255.0,115.0,136.25,21.25,corno1979,20090316,Adult,American,Male
3816,67,128.0597014925373,2.420038708872537,8.554166898391308,125.0,135.0,27.643185226437495,80.0,265.0,115.0,135.0,20.0,corno1979,20090316,Adult,American,Male
3817,80,124.8125,0.9388705547711069,3.155078264687363,120.0,120.0,40.07371137978114,25.0,265.0,105.0,135.0,30.0,corno1979,20090316,Adult,American,Male
3818,80,135.27083333333334,1.440838462097246,2.8842113784591827,127.5,120.0,40.22803381798707,25.0,255.0,115.0,140.0,25.0,corno1979,20090316,Adult,American,Male
3819,64,112.68229166666667,-0.05032078478426006,1.2667871786599205,110.0,120.0,27.96267537616364,30.0,195.0,98.75,130.0,31.25,corno1979,20090316,Adult,American,Male
3820,68,122.86764705882354,1.2263406232316385,6.084911944815174,125.0,130.0,33.37968050976905,25.0,265.0,105.0,131.25,26.25,corno1979,20090316,Adult,American,Male
3821,80,127.52083333333333,1.3634762697719511,1.8476708778394642,115.0,115.0,47.268436842440416,35.0,275.0,100.0,131.25,31.25,corno1979,20090316,Adult,American,Male
3822,70,123.42857142857143,1.7539277045662427,5.032220958322222,117.5,105.0,39.79898470656594,25.0,275.0,105.0,130.0,25.0,corno1979,20090316,Adult,American,Male
3826,151,129.0066225165563,0.2298013030455393,-1.2994691498920166,105.0,35.0,78.12585335703406,25.0,275.0,57.5,197.5,140.0,craig61107,20130902,Senior,American,Male
3827,44,187.72727272727272,-1.0494724365937584,-0.12124866188561878,217.5,230.0,72.11460690404975,25.0,275.0,146.25,241.25,95.0,craniumonempty,20100314,Adult,American,Male
3828,74,187.02702702702703,-0.4720053418029139,-1.3104337601177296,207.5,105.0,54.72238856336911,95.0,265.0,115.0,230.0,115.0,craniumonempty,20100314,Adult,American,Male
3829,49,167.85714285714286,-0.6509427682555009,-1.040725422884491,210.0,25.0,81.40350491376215,25.0,275.0,105.0,225.0,120.0,craniumonempty,20100314,Adult,American,Male
3830,49,182.44897959183675,-0.6265317005045775,-0.7905117418873524,210.0,105.0,71.90641912377271,25.0,275.0,105.0,235.00000000000003,130.00000000000003,craniumonempty,20100314,Adult,American,Male
3831,58,174.31034482758622,-0.75011521277231,-0.6408117529964992,200.0,215.0,74.2342998370355,25.0,275.0,105.0,230.0,125.0,craniumonempty,20100314,Adult,American,Male
3832,47,194.36170212765958,-0.8096163891871596,-0.36546171581895504,210.0,250.0,59.12137732391922,40.0,275.0,167.5,235.00000000000003,67.50000000000003,craniumonempty,20100314,Adult,American,Male
3833,59,184.40677966101694,-0.36836649036097063,-1.1301484845374625,205.00000000000003,105.0,63.064970169744576,25.0,270.0,110.0,237.5,127.5,craniumonempty,20100314,Adult,American,Male
3834,56,200.35714285714286,-1.2586373217268652,1.0667522713729491,220.0,220.0,57.893507090737785,25.0,275.0,173.75000000000003,237.50000000000003,63.75,craniumonempty,20100314,Adult,American,Male
3835,47,184.36170212765958,-0.5622007001239817,-1.2698213105779481,215.0,225.0,56.99586604341522,90.0,275.0,110.0,225.0,115.0,craniumonempty,20100314,Adult,American,Male
3836,54,169.44444444444446,-0.7435413565415311,-1.008681225166658,210.0,25.0,82.65651072621019,25.0,265.0,100.0,230.0,130.0,craniumonempty,20100314,Adult,American,Male
3837,50,203.7,-1.203527856204917,0.5263298326652146,215.0,225.0,46.409158578883975,95.0,275.0,195.0,230.0,35.0,craniumonempty,20100315,Adult,American,Male
3838,26,191.15384615384616,-0.5186699328489676,-1.0873514974115333,207.5,100.0,57.75125193960487,100.0,270.0,133.75,225.0,91.25,craniumonempty,20100315,Adult,American,Male
3839,478,128.99309294847416,0.001462118725840217,-1.3401318296420772,127.5,25.0,77.08324531949167,21.087314662273474,275.0,40.0,195.0,155.0,crhylove,10252006,Adult,American,Male
3840,257,117.49027237354086,0.8856616068113516,8.797095199561431,115.0,120.0,23.20239368445546,25.0,215.0,110.0,120.0,10.0,crispyoz,20170128,Adult,Australian,Male
3841,494,112.96277367782547,0.9084865442780385,0.35692836144516127,95.0,85.0,51.545598981395514,22.492970946579195,275.0,80.0,135.0,55.0,crxssi,10112006,Unknown,American,Male
3842,312,155.4525335775336,0.04954193338741797,0.23181732759973883,160.0,150.0,33.67745447844367,80.0,255.0,135.0,175.00000000000003,40.00000000000003,cryan,20160413,Adult,Australian,Male
3843,528,201.09411811773512,-0.7194183050377779,-0.42592887762325526,225.0,265.0,62.91129162057498,20.30456852791878,275.0,145.0,255.0,110.0,csawtell,10112006,Unknown,Other,Male
3844,238,98.14145658263305,1.3819703599309288,3.025470566828928,100.0,100.0,52.76516397887691,24.0,275.0,85.0,100.0,15.0,culverscruple,20120801,Adult,Other,Male
3845,233,98.65338238299611,1.1484263123866576,5.461208720247317,100.0,100.0,33.88021079929097,22.857142857142858,270.0,90.0,100.0,10.0,culverscruple,20120802,Adult,Other,Male
3846,239,102.81111775254035,0.6119182230672126,2.294135829893694,100.0,100.0,36.40029045609489,24.0,225.0,95.0,105.0,10.0,culverscruple,20120802,Adult,Other,Male
3847,256,111.76692708333334,2.8599466221484864,10.054421735103455,100.0,100.0,35.9980217425434,25.0,275.0,100.0,115.0,15.0,culverscruple,20120808,Adult,Other,Male
3848,207,106.51943869335173,2.386548276393039,9.536185909448985,100.0,100.0,37.37595500759156,25.0,275.0,95.0,110.0,15.0,culverscruple,20120808,Adult,Other,Male
3849,232,104.57142857142857,3.2824840723890256,17.38898671904334,100.0,100.0,31.181595083016237,24.0,275.0,100.0,100.0,0.0,culverscruple,20120808,Adult,Other,Male
3850,143,100.51748251748252,1.2942100594400792,2.9790078664244106,95.0,100.0,49.83102259880587,24.0,270.0,85.0,107.5,22.5,culverscruple,20120810,Adult,Other,Male
3851,209,104.33811802232854,0.8967546489727125,4.735424499130442,100.0,100.0,17.0623050169719,26.666666666666668,190.0,95.0,115.0,20.0,culverscruple,20120814,Adult,Other,Male
3852,261,110.5181536216019,1.685804895691059,7.631078463383426,100.0,100.0,37.55800457073516,22.857142857142858,275.0,95.0,120.0,25.0,culverscruple,20120821,Adult,Other,Male
3853,199,106.32806891600862,0.9642993473617623,5.474114023463073,100.0,100.0,19.267031197988363,35.0,215.0,95.0,117.5,22.5,culverscruple,20120912,Adult,Other,Male
3854,73,190.27397260273972,-0.041435064971608176,-1.7288922234342097,195.0,120.0,61.826593620698326,110.0,275.0,120.0,250.0,130.0,cyteen,20130524,Adult,British,Male
3855,59,203.135593220339,-0.47656068815139285,-1.6612004772658773,240.0,120.0,64.49213790662188,110.0,275.0,120.0,255.0,135.0,cyteen,20130524,Adult,British,Male
3856,46,202.7173913043478,-0.15384797709929537,-1.7836341507703561,225.0,120.0,62.44742590283734,115.0,275.0,141.25,263.75,122.5,cyteen,20130524,Adult,British,Male
3857,57,203.59649122807016,-0.30507310593071724,-1.6994085100338536,235.00000000000003,265.0,65.79309931530116,110.0,275.0,125.0,265.0,140.0,cyteen,20130524,Adult,British,Male
3858,77,213.1818181818182,-0.6843442490306028,-1.3311593002678337,250.0,270.0,62.55859119065222,110.0,275.0,130.0,265.0,135.0,cyteen,20130524,Adult,British,Male
3859,51,194.41176470588235,-0.09739327404807183,-1.5659322640801236,190.0,120.0,56.71261452186296,110.0,270.0,142.5,252.5,110.0,cyteen,20130524,Adult,British,Male
3860,65,179.76923076923077,0.25963106159410576,-1.702853248486606,160.0,115.0,63.30287859070725,110.0,275.0,120.0,245.0,125.0,cyteen,20130524,Adult,British,Male
3861,51,194.31372549019608,-0.009375810056724639,-1.8645510721515723,170.0,125.0,64.79242578466945,115.0,275.0,125.0,260.0,135.0,cyteen,20130524,Adult,British,Male
3862,46,199.02173913043478,-0.41707831482064467,-1.434233302147389,230.0,235.00000000000003,55.15412757246527,110.0,275.0,136.25,243.75,107.5,cyteen,20130524,Adult,British,Male
3863,53,220.0943396226415,-0.8659596463122542,-1.0876147071158353,250.0,260.0,59.32394729514472,120.0,275.0,155.0,260.0,105.0,cyteen,20130524,Adult,British,Male
3864,55,203.72727272727272,-0.33552836465811425,-1.7796083388578816,245.0,260.0,67.58306795625784,110.0,275.0,120.0,262.5,142.5,cyteen,20130524,Adult,British,Male
3865,56,192.94642857142858,-0.06605313742089686,-1.769202427122444,195.0,120.0,64.42587646802696,110.0,275.0,120.0,256.25,136.25,cyteen,20130524,Adult,British,Male
3866,77,195.88763179321455,-0.23461832343525885,-1.6624529645961443,235.00000000000003,120.0,66.36740905685969,68.23027718550107,275.0,125.0,260.0,135.0,cyteen,20130524,Adult,British,Male
3867,102,111.42156862745098,1.541640178708468,2.709090089848292,100.0,100.0,37.55634623652103,25.0,245.0,90.0,113.75,23.75,d1,20111214,Adult,American,Male
3868,39,84.23076923076923,1.0741816422216068,2.97510606693843,90.0,95.0,42.855428724995335,25.0,240.0,42.5,100.0,57.5,d2,20111215,Adult,American,Male
3869,166,111.89759036144578,-1.9069262615064952,3.369904149060045,120.0,120.0,29.932379517693416,25.0,185.0,115.0,125.0,10.0,dabbitabbi,20100813,Adult,American,Male
3870,297,124.74122174122174,0.9582589375290079,1.6759850063996309,115.0,110.0,47.41311853904829,25.0,275.0,105.0,130.0,25.0,dabbitabbi,20100817,Adult,American,Male
3871,197,144.36548223350255,0.06180219093813606,-0.1640734347477899,120.0,120.0,52.12955772130844,25.0,260.0,120.0,185.0,65.0,daleyjem,20101107,Adult,American,Male
3872,103,93.73092926490985,1.1018755911350058,-0.2783657497443275,40.0,35.0,86.3932271490905,25.0,275.0,30.0,125.0,95.0,damastafunk,20110914,Adult,American,Male
3873,311,115.69009340070433,12.289017637235755,149.68246834754484,115.0,115.0,8.611698614881016,110.0,225.0,115.0,115.0,0.0,dameko,20110623,Adult,American,Male
3874,117,157.27716727716728,0.020328386361543355,-1.49496951448677,115.0,90.0,77.11876865937961,25.0,275.0,90.0,235.00000000000003,145.00000000000003,dancor,20101004,Adult,American,Male
3875,137,172.4817518248175,-0.29033243469092745,-1.4877577713697292,210.0,90.0,68.43165936005444,25.0,275.0,100.0,230.0,130.0,dancor,20101004,Adult,American,Male
3876,231,119.01298701298701,1.5034193326231788,2.7319186814095673,110.0,90.0,40.01238774840657,40.0,265.0,90.0,140.0,50.0,danielt,20170105,Adult,British,Male
3877,29,200.3448275862069,-1.2986131702144352,0.05143059180288523,230.0,230.0,83.20032984934157,30.0,270.0,225.0,245.0,20.0,dankishleech,20130111,Adult,American,Male
3878,142,154.50704225352112,0.5022357503188142,-1.14558690224948,122.5,110.0,58.053247349923964,40.0,270.0,110.0,205.00000000000003,95.00000000000003,danuker,20121226,Adult,European,Male
3879,123,136.21951219512195,1.3197942177849151,0.5286465389473345,115.0,105.0,53.22655009987407,40.0,275.0,105.0,127.5,22.5,danuker,20121226,Adult,European,Male
3880,145,124.89655172413794,1.6801364109538313,2.2898115632685867,110.0,110.0,49.638239450000654,40.0,275.0,100.0,120.0,20.0,danuker,20121226,Adult,European,Male
3881,118,126.44067796610169,1.881032761623087,3.0183343495857144,110.0,105.0,49.171533444008816,40.0,275.0,105.0,130.0,25.0,danuker,20121226,Adult,European,Male
3882,55,132.1818181818182,1.1800916950688467,0.6953112615638579,110.0,105.0,50.40529947213917,40.0,265.0,105.0,132.5,27.5,danuker,20121226,Adult,European,Male
3883,135,136.8148148148148,1.1204794913429095,0.05053260750286448,115.0,105.0,55.53313127683465,40.0,275.0,105.0,140.0,35.0,danuker,20121226,Adult,European,Male
3884,106,139.81132075471697,0.9467814225396634,-0.3370279966686769,115.0,105.0,55.778895245956434,40.0,270.0,105.0,195.0,90.0,danuker,20121226,Adult,European,Male
3885,295,136.19435028248589,0.680281270297288,-1.0323936895563492,90.0,90.0,62.924956696345866,30.0,270.0,90.0,205.00000000000003,115.00000000000003,danuker,20121226,Adult,European,Male
3888,330,142.65512265512265,0.582786654744251,-1.3006912661143633,112.5,90.0,60.61560668309057,80.0,275.0,90.0,205.00000000000003,115.00000000000003,danuthaiduc,20121226,Adult,European,Male
3889,76,121.3157894736842,1.6948284705390728,3.8362306491017515,112.5,110.0,35.38666509409999,40.0,250.0,105.0,120.0,15.0,danuthaiduc,20121226,Adult,European,Male
3890,113,155.39823008849558,0.31827118051178577,1.5063676650316715,150.0,135.0,40.418943211305525,25.0,270.0,135.0,175.00000000000003,40.00000000000003,daos,20100309,Adult,American,Male
3891,122,122.90983606557377,0.7237225143210462,1.163102797290077,120.0,120.0,54.75294798536313,25.0,265.0,110.0,130.0,20.0,darren,20110423,Adult,American,Male
3892,153,106.73202614379085,0.3738634292512687,0.19304629493484038,105.0,100.0,14.2608777589892,75.0,155.0,100.0,115.0,15.0,das,20100614,Adult,Australian,Male
3893,44,137.04545454545453,0.30071814348679016,-0.06282232032215429,137.5,140.0,14.074403823082761,105.0,170.0,125.0,145.0,20.0,data,20091217,Adult,Other,Male
3894,91,229.45054945054946,-1.228763950801368,1.1847786081142928,240.0,250.0,33.899095172943156,115.0,275.0,217.5,250.0,32.5,dave,20090801,Adult,Other,Male
3895,236,119.59745762711864,0.7257588563751204,0.9948969399713183,110.0,95.0,50.18342450681555,25.0,275.0,95.0,135.0,40.0,davidjamesmcdermott,20100109,Adult,Other,Male
3896,197,224.16630408508578,-1.1255140550745786,-0.09862076599785397,240.0,265.0,51.76723416310737,75.0,275.0,210.0,265.0,55.0,davidlynnthomson,20170222,Adult,American,Male
3898,90,107.55555555555556,2.6869092632278186,7.306132546470904,100.0,95.0,32.814668505651596,70.0,260.0,95.0,105.0,10.0,dbagnall,20130125,Adult,Other,Male
3900,13,176.92307692307693,0.11767468006026482,-0.3967206440368085,180.0,185.0,45.890273040845095,105.0,270.0,165.0,185.0,20.0,dbagnall,20130125,Adult,Other,Male
3907,189,103.93424036281179,0.3203281744355796,0.036616730602692105,105.0,70.0,44.33873869645251,25.0,215.0,70.0,130.0,60.0,dborquezm,20140602,Adult,Other,Male
3908,222,102.86143286143285,-0.08673012502287046,0.6090225400332012,102.5,95.0,36.811620218618955,25.0,205.00000000000003,95.0,120.0,25.0,dborquezm,20140602,Adult,Other,Male
3909,165,83.57575757575758,1.409567841368966,0.5228450982113118,40.0,40.0,72.79653267759821,25.0,275.0,40.0,115.0,75.0,dbrenner,20120624,Adult,American,Male
3910,65,138.76923076923077,0.31823608258810576,-1.0803486790693344,115.0,40.0,74.69440700527599,25.0,275.0,100.0,220.0,120.0,dbrenner,20120624,Adult,American,Male
3911,188,143.97188449848025,1.212304385741791,2.899882622574088,140.0,165.0,27.823375446599083,95.0,270.0,120.0,165.0,45.0,deadevilgrounds,20090312,Adult,British,Male
3912,216,146.79475308641975,0.359312790293437,-0.4516463426145174,145.0,165.0,25.251666473971504,90.0,205.00000000000003,125.0,165.0,40.0,deadevilgrounds,20090312,Adult,British,Male
3914,156,181.83673795394654,-0.7202989676575196,-1.2867340140618289,222.5,230.0,65.8521594092075,75.0,275.0,90.0,230.0,140.0,declanseer,20080620,Youth,Other,Male
